Instance,Algorithm,Operator,Evaluations,Success,% Improvement
Problem_800,VNS_ETN,ETN,17,1,0.21896941441655027
Problem_800,VNS_ETN,ETN,32,1,0.2806255643671186
Problem_800,VNS_ETN,ETN,47,0,0.0
Problem_800,VNS_ETN,ETN,62,0,0.0
Problem_800,VNS_ETN,ETN,77,0,0.0
Problem_800,VNS_ETN,ETN,92,0,0.0
Problem_800,VNS_ETN,ETN,123,0,0.0
Problem_800,VNS_ETN,ETN,138,0,0.0
Problem_800,VNS_ETN,ETN,153,0,0.0
Problem_800,VNS_ETN,ETN,168,0,0.0
Problem_800,VNS_ETN,RS,199,1,0.17631356978447005
Problem_800,VNS_ETN,RS,214,1,1.3118707222846049
Problem_800,VNS_ETN,RS,229,1,1.7703218442237802
Problem_800,VNS_ETN,RS,244,1,2.620839907342574
Problem_800,VNS_ETN,RS,259,1,2.921044473453374
Problem_800,VNS_ETN,RS,274,1,3.3209602550822144
Problem_800,VNS_ETN,RS,289,1,3.326431972912684
Problem_800,VNS_ETN,RS,304,1,3.3911836850315424
Problem_800,VNS_ETN,RS,319,1,3.3952010416685163
Problem_800,VNS_ETN,RS,334,1,3.536532427413408
Problem_800,VNS_ETN,RS,349,1,3.537642399735981
Problem_800,VNS_ETN,RS,364,1,3.631456957656698
Problem_800,VNS_ETN,RS,379,1,4.0646701981468345
Problem_800,VNS_ETN,RS,394,1,4.721162483873762
Problem_800,VNS_ETN,RS,409,1,7.324696624837573
Problem_800,VNS_ETN,RS,424,1,7.686031155548216
Problem_800,VNS_ETN,RS,439,1,7.697921277610832
Problem_800,VNS_ETN,RS,454,1,7.699781658921441
Problem_800,VNS_ETN,RS,469,1,8.171330535213079
Problem_800,VNS_ETN,RS,484,1,8.307799734491354
Problem_800,VNS_ETN,RS,499,0,0.0
Problem_800,VNS_ETN,RS,514,1,8.359068218906238
Problem_800,VNS_ETN,RS,529,1,8.37536643154361
Problem_800,VNS_ETN,RS,544,1,8.41871526114667
Problem_800,VNS_ETN,RS,559,1,8.419466599284387
Problem_800,VNS_ETN,RS,574,1,8.426698933210295
Problem_800,VNS_ETN,RS,589,1,8.433278763739374
Problem_800,VNS_ETN,RS,604,1,8.440580106334918
Problem_800,VNS_ETN,RS,619,1,8.448420624141047
Problem_800,VNS_ETN,RS,634,1,8.448437628167804
Problem_800,VNS_ETN,RS,649,1,8.913148849184386
Problem_800,VNS_ETN,RS,664,1,8.92206289261023
Problem_800,VNS_ETN,RS,679,1,8.926658737689955
Problem_800,VNS_ETN,RS,694,0,0.0
Problem_800,VNS_ETN,RS,709,1,8.932964868933396
Problem_800,VNS_ETN,RS,724,1,8.933111414866927
Problem_800,VNS_ETN,RS,739,1,8.93531585452866
Problem_800,VNS_ETN,RS,754,1,8.948183601157943
Problem_800,VNS_ETN,RS,769,1,9.577517501940294
Problem_800,VNS_ETN,RS,784,1,9.585715992910691
Problem_800,VNS_ETN,RS,799,1,10.399457570014253
Problem_800,VNS_ETN,RS,814,1,10.399578391043763
Problem_800,VNS_ETN,RS,829,1,10.773828596564792
Problem_800,VNS_ETN,RS,844,0,0.0
Problem_800,VNS_ETN,RS,859,0,0.0
Problem_800,VNS_ETN,RS,874,0,0.0
Problem_800,VNS_ETN,RS,889,1,10.798929921965751
Problem_800,VNS_ETN,RS,904,1,10.800580684782952
Problem_800,VNS_ETN,RS,919,1,10.878652266594578
Problem_800,VNS_ETN,RS,934,0,0.0
Problem_800,VNS_ETN,RS,949,0,0.0
Problem_800,VNS_ETN,RS,964,1,10.882302061254048
Problem_800,VNS_ETN,RS,979,1,11.073449669115815
Problem_800,VNS_ETN,RS,994,0,0.0
Problem_800,VNS_ETN,RS,1009,1,11.075030585256542
Problem_800,VNS_ETN,RS,1024,0,0.0
Problem_800,VNS_ETN,RS,1039,0,0.0
Problem_800,VNS_ETN,RS,1054,1,11.090471905855921
Problem_800,VNS_ETN,RS,1069,0,0.0
Problem_800,VNS_ETN,RS,1084,1,11.092118138229917
Problem_800,VNS_ETN,RS,1099,1,11.092726967855352
Problem_800,VNS_ETN,RS,1114,0,0.0
Problem_800,VNS_ETN,RS,1129,0,0.0
Problem_800,VNS_ETN,RS,1144,0,0.0
Problem_800,VNS_ETN,RS,1159,1,11.095002071644007
Problem_800,VNS_ETN,RS,1174,1,11.103761402464036
Problem_800,VNS_ETN,RS,1189,0,0.0
Problem_800,VNS_ETN,RS,1204,0,0.0
Problem_800,VNS_ETN,RS,1219,0,0.0
Problem_800,VNS_ETN,RS,1234,1,11.109368231521488
Problem_800,VNS_ETN,RS,1249,0,0.0
Problem_800,VNS_ETN,RS,1264,1,11.135812228770284
Problem_800,VNS_ETN,RS,1279,1,11.137426152076635
Problem_800,VNS_ETN,RS,1294,0,0.0
Problem_800,VNS_ETN,RS,1309,1,11.141437948123764
Problem_800,VNS_ETN,RS,1324,0,0.0
Problem_800,VNS_ETN,RS,1339,1,11.142643208030474
Problem_800,VNS_ETN,RS,1354,1,11.147640400254033
Problem_800,VNS_ETN,RS,1369,0,0.0
Problem_800,VNS_ETN,RS,1384,0,0.0
Problem_800,VNS_ETN,RS,1399,1,11.730492350100672
Problem_800,VNS_ETN,RS,1414,1,12.186522421657065
Problem_800,VNS_ETN,RS,1429,1,12.194864657217721
Problem_800,VNS_ETN,RS,1444,1,12.578281032200273
Problem_800,VNS_ETN,RS,1459,1,12.578916581040506
Problem_800,VNS_ETN,RS,1474,1,12.582715993201429
Problem_800,VNS_ETN,RS,1489,1,12.584071728155655
Problem_800,VNS_ETN,RS,1504,0,0.0
Problem_800,VNS_ETN,RS,1519,0,0.0
Problem_800,VNS_ETN,RS,1534,1,12.58509532526895
Problem_800,VNS_ETN,RS,1549,0,0.0
Problem_800,VNS_ETN,RS,1564,0,0.0
Problem_800,VNS_ETN,RS,1579,0,0.0
Problem_800,VNS_ETN,RS,1594,0,0.0
Problem_800,VNS_ETN,RS,1609,1,12.586455239047753
Problem_800,VNS_ETN,RS,1624,1,12.727566841787555
Problem_800,VNS_ETN,RS,1639,0,0.0
Problem_800,VNS_ETN,RS,1654,1,12.728046183396577
Problem_800,VNS_ETN,RS,1669,1,12.730339899985893
Problem_800,VNS_ETN,RS,1684,0,0.0
Problem_800,VNS_ETN,RS,1699,1,12.730818472102229
Problem_800,VNS_ETN,RS,1714,0,0.0
Problem_800,VNS_ETN,RS,1729,0,0.0
Problem_800,VNS_ETN,RS,1744,0,0.0
Problem_800,VNS_ETN,RS,1759,0,0.0
Problem_800,VNS_ETN,ETN,1790,0,0.0
Problem_800,VNS_ETN,ETN,1805,0,0.0
Problem_800,VNS_ETN,ETN,1820,0,0.0
Problem_800,VNS_ETN,ETN,1835,0,0.0
Problem_800,VNS_ETN,RS,1866,0,0.0
Problem_800,VNS_ETN,RS,1881,0,0.0
Problem_800,VNS_ETN,RS,1896,0,0.0
Problem_800,VNS_ETN,RS,1911,1,0.007196092312082888
Problem_800,VNS_ETN,RS,1926,0,0.0
Problem_800,VNS_ETN,RS,1941,0,0.0
Problem_800,VNS_ETN,RS,1956,0,0.0
Problem_800,VNS_ETN,RS,1971,0,0.0
Problem_800,VNS_ETN,RS,1986,1,0.2264593567508621
Problem_800,VNS_ETN,RS,2001,0,0.0
Problem_800,VNS_ETN,RS,2016,0,0.0
Problem_800,VNS_ETN,RS,2031,1,0.2286962889807216
Problem_800,VNS_ETN,RS,2046,1,0.25867885966614756
Problem_800,VNS_ETN,RS,2061,0,0.0
Problem_800,VNS_ETN,RS,2076,0,0.0
Problem_800,VNS_ETN,RS,2091,0,0.0
Problem_800,VNS_ETN,RS,2106,0,0.0
Problem_800,VNS_ETN,RS,2121,1,0.5182862056600026
Problem_800,VNS_ETN,RS,2136,1,0.5301694815213029
Problem_800,VNS_ETN,RS,2151,0,0.0
Problem_800,VNS_ETN,RS,2166,1,0.5520949042266574
Problem_800,VNS_ETN,RS,2181,1,0.5531558119925848
Problem_800,VNS_ETN,RS,2196,1,0.5708521236788643
Problem_800,VNS_ETN,RS,2211,1,0.5786738552155684
Problem_800,VNS_ETN,RS,2226,0,0.0
Problem_800,VNS_ETN,RS,2241,0,0.0
Problem_800,VNS_ETN,RS,2256,0,0.0
Problem_800,VNS_ETN,RS,2271,1,0.73545475048861
Problem_800,VNS_ETN,RS,2286,1,0.7406250730340321
Problem_800,VNS_ETN,RS,2301,0,0.0
Problem_800,VNS_ETN,RS,2316,1,0.9366443648609477
