Instance,Algorithm,Operator,Evaluations,Success,% Improvement
Problem_400,VNS_ETN,ETN,17,0,0.0
Problem_400,VNS_ETN,ETN,32,0,0.0
Problem_400,VNS_ETN,ETN,47,0,0.0
Problem_400,VNS_ETN,ETN,62,0,0.0
Problem_400,VNS_ETN,RS,93,1,2.6873406581439507
Problem_400,VNS_ETN,RS,108,1,2.788159893209081
Problem_400,VNS_ETN,RS,123,1,5.88770133342891
Problem_400,VNS_ETN,RS,138,1,6.301980670014228
Problem_400,VNS_ETN,RS,153,1,6.806027706986413
Problem_400,VNS_ETN,RS,168,1,7.322199673757384
Problem_400,VNS_ETN,RS,183,1,7.940592452508547
Problem_400,VNS_ETN,RS,198,1,8.534503434336688
Problem_400,VNS_ETN,RS,213,1,8.585034016005032
Problem_400,VNS_ETN,RS,228,1,8.692577500882221
Problem_400,VNS_ETN,RS,243,0,0.0
Problem_400,VNS_ETN,RS,258,1,8.702100490617893
Problem_400,VNS_ETN,RS,273,1,8.750016994734692
Problem_400,VNS_ETN,RS,288,1,13.866986212729856
Problem_400,VNS_ETN,RS,303,1,13.867775129110585
Problem_400,VNS_ETN,RS,318,1,13.93488932997383
Problem_400,VNS_ETN,RS,333,1,13.942068346766476
Problem_400,VNS_ETN,RS,348,0,0.0
Problem_400,VNS_ETN,RS,363,1,13.947553423141432
Problem_400,VNS_ETN,RS,378,1,13.94799736632348
Problem_400,VNS_ETN,RS,393,1,13.990145170564663
Problem_400,VNS_ETN,RS,408,0,0.0
Problem_400,VNS_ETN,RS,423,0,0.0
Problem_400,VNS_ETN,RS,438,1,14.665005952561996
Problem_400,VNS_ETN,RS,453,1,15.253541298979972
Problem_400,VNS_ETN,RS,468,1,15.327644041418747
Problem_400,VNS_ETN,RS,483,0,0.0
Problem_400,VNS_ETN,RS,498,1,15.791391066491345
Problem_400,VNS_ETN,RS,513,0,0.0
Problem_400,VNS_ETN,RS,528,1,15.792878743192931
Problem_400,VNS_ETN,RS,543,0,0.0
Problem_400,VNS_ETN,RS,558,1,16.454128795338605
Problem_400,VNS_ETN,RS,573,0,0.0
Problem_400,VNS_ETN,RS,588,1,16.455709029776393
Problem_400,VNS_ETN,RS,603,1,16.530674571555622
Problem_400,VNS_ETN,RS,618,0,0.0
Problem_400,VNS_ETN,RS,633,1,16.599199329499296
Problem_400,VNS_ETN,RS,648,1,16.60626662018036
Problem_400,VNS_ETN,RS,663,1,16.835429873162138
Problem_400,VNS_ETN,RS,678,1,16.842478150572024
Problem_400,VNS_ETN,RS,693,0,0.0
Problem_400,VNS_ETN,RS,708,1,16.86168154109103
Problem_400,VNS_ETN,RS,723,1,16.885653404524824
Problem_400,VNS_ETN,RS,738,1,17.0905047292713
Problem_400,VNS_ETN,RS,753,0,0.0
Problem_400,VNS_ETN,RS,768,1,17.111573741449813
Problem_400,VNS_ETN,RS,783,1,17.11858424698355
Problem_400,VNS_ETN,RS,798,0,0.0
Problem_400,VNS_ETN,RS,813,1,17.131965333332623
Problem_400,VNS_ETN,RS,828,0,0.0
Problem_400,VNS_ETN,RS,843,0,0.0
Problem_400,VNS_ETN,RS,858,1,17.135075379960266
Problem_400,VNS_ETN,RS,873,0,0.0
Problem_400,VNS_ETN,RS,888,0,0.0
Problem_400,VNS_ETN,RS,903,1,17.13595382047951
Problem_400,VNS_ETN,RS,918,1,17.136006241018443
Problem_400,VNS_ETN,RS,933,1,17.136668710953156
Problem_400,VNS_ETN,RS,948,0,0.0
Problem_400,VNS_ETN,RS,963,0,0.0
Problem_400,VNS_ETN,RS,978,1,17.13921862361189
Problem_400,VNS_ETN,RS,993,1,17.177939840977995
Problem_400,VNS_ETN,RS,1008,1,17.179873650939278
Problem_400,VNS_ETN,RS,1023,0,0.0
Problem_400,VNS_ETN,RS,1038,1,17.18476200012795
Problem_400,VNS_ETN,RS,1053,1,17.188939789974086
Problem_400,VNS_ETN,RS,1068,1,17.198643403158595
Problem_400,VNS_ETN,RS,1083,0,0.0
Problem_400,VNS_ETN,RS,1098,0,0.0
Problem_400,VNS_ETN,RS,1113,0,0.0
Problem_400,VNS_ETN,RS,1128,0,0.0
Problem_400,VNS_ETN,RS,1143,1,17.203710418607564
Problem_400,VNS_ETN,RS,1158,1,17.21336204647957
Problem_400,VNS_ETN,RS,1173,0,0.0
Problem_400,VNS_ETN,RS,1188,1,17.2179991776032
Problem_400,VNS_ETN,RS,1203,1,17.218129920174587
Problem_400,VNS_ETN,RS,1218,0,0.0
Problem_400,VNS_ETN,RS,1233,1,17.21827659809658
Problem_400,VNS_ETN,RS,1248,1,17.27433600216327
Problem_400,VNS_ETN,RS,1263,1,17.274709053662843
Problem_400,VNS_ETN,RS,1278,0,0.0
Problem_400,VNS_ETN,RS,1293,0,0.0
Problem_400,VNS_ETN,RS,1308,1,17.29446155147913
Problem_400,VNS_ETN,RS,1323,1,17.298004471383468
Problem_400,VNS_ETN,RS,1338,0,0.0
Problem_400,VNS_ETN,RS,1353,0,0.0
Problem_400,VNS_ETN,RS,1368,1,17.302608270248662
Problem_400,VNS_ETN,RS,1383,0,0.0
Problem_400,VNS_ETN,RS,1398,1,17.303968360628154
Problem_400,VNS_ETN,RS,1413,1,17.306122242184543
Problem_400,VNS_ETN,RS,1428,1,17.306392934563103
Problem_400,VNS_ETN,RS,1443,1,17.308782419382744
Problem_400,VNS_ETN,RS,1458,1,17.32441530525243
Problem_400,VNS_ETN,RS,1473,1,17.326114184875102
Problem_400,VNS_ETN,RS,1488,1,17.326768041522083
Problem_400,VNS_ETN,RS,1503,0,0.0
Problem_400,VNS_ETN,RS,1518,0,0.0
Problem_400,VNS_ETN,RS,1533,0,0.0
Problem_400,VNS_ETN,RS,1548,1,17.326836116685968
Problem_400,VNS_ETN,RS,1563,0,0.0
Problem_400,VNS_ETN,RS,1578,0,0.0
Problem_400,VNS_ETN,RS,1593,0,0.0
Problem_400,VNS_ETN,RS,1608,0,0.0
Problem_400,VNS_ETN,ETN,1639,0,0.0
Problem_400,VNS_ETN,ETN,1654,0,0.0
Problem_400,VNS_ETN,ETN,1669,1,0.0002787293112447539
Problem_400,VNS_ETN,ETN,1684,0,0.0
Problem_400,VNS_ETN,ETN,1699,1,0.2964962971213683
Problem_400,VNS_ETN,ETN,1714,1,0.29671215367054726
Problem_400,VNS_ETN,ETN,1729,0,0.0
Problem_400,VNS_ETN,ETN,1744,0,0.0
Problem_400,VNS_ETN,ETN,1759,0,0.0
Problem_400,VNS_ETN,ETN,1774,0,0.0
Problem_400,VNS_ETN,ETN,1789,1,0.2974739657482313
Problem_400,VNS_ETN,ETN,1804,0,0.0
Problem_400,VNS_ETN,ETN,1819,0,0.0
Problem_400,VNS_ETN,ETN,1834,1,0.2996443507728858
Problem_400,VNS_ETN,ETN,1849,1,0.3001193511672986
Problem_400,VNS_ETN,ETN,1864,1,0.30113734055371805
Problem_400,VNS_ETN,ETN,1879,1,0.3016856500334696
Problem_400,VNS_ETN,ETN,1894,0,0.0
Problem_400,VNS_ETN,ETN,1909,1,0.3023961384549077
Problem_400,VNS_ETN,ETN,1924,0,0.0
Problem_400,VNS_ETN,ETN,1939,0,0.0
Problem_400,VNS_ETN,ETN,1954,0,0.0
Problem_400,VNS_ETN,ETN,1969,0,0.0
Problem_400,VNS_ETN,ETN,1984,1,0.3026596789881719
Problem_400,VNS_ETN,ETN,1999,0,0.0
Problem_400,VNS_ETN,ETN,2014,1,0.34522220615421784
Problem_400,VNS_ETN,ETN,2029,0,0.0
Problem_400,VNS_ETN,ETN,2044,1,0.3462775966903847
Problem_400,VNS_ETN,ETN,2059,0,0.0
Problem_400,VNS_ETN,ETN,2074,0,0.0
Problem_400,VNS_ETN,ETN,2089,1,0.34725652027464476
Problem_400,VNS_ETN,ETN,2104,0,0.0
Problem_400,VNS_ETN,ETN,2119,0,0.0
Problem_400,VNS_ETN,ETN,2134,0,0.0
Problem_400,VNS_ETN,ETN,2149,1,0.3476972047394701
Problem_400,VNS_ETN,ETN,2164,0,0.0
Problem_400,VNS_ETN,ETN,2179,0,0.0
Problem_400,VNS_ETN,ETN,2194,0,0.0
Problem_400,VNS_ETN,ETN,2209,1,0.34991975362632544
Problem_400,VNS_ETN,ETN,2224,1,0.34997104089670505
Problem_400,VNS_ETN,ETN,2239,1,0.350402094159269
Problem_400,VNS_ETN,ETN,2254,0,0.0
Problem_400,VNS_ETN,ETN,2269,0,0.0
Problem_400,VNS_ETN,ETN,2284,0,0.0
Problem_400,VNS_ETN,ETN,2299,0,0.0
Problem_400,VNS_ETN,ETN,2330,0,0.0
Problem_400,VNS_ETN,ETN,2345,0,0.0
Problem_400,VNS_ETN,ETN,2360,0,0.0
Problem_400,VNS_ETN,ETN,2375,0,0.0
Problem_400,VNS_ETN,RS,2406,0,0.0
Problem_400,VNS_ETN,RS,2421,0,0.0
Problem_400,VNS_ETN,RS,2436,0,0.0
Problem_400,VNS_ETN,RS,2451,0,0.0
Problem_400,VNS_ETN,ETN,2482,0,0.0
Problem_400,VNS_ETN,ETN,2497,1,0.0007807993294975037
Problem_400,VNS_ETN,ETN,2512,0,0.0
Problem_400,VNS_ETN,ETN,2527,1,0.0012783441025555947
Problem_400,VNS_ETN,ETN,2542,0,0.0
