Instance,Algorithm,Operator,Evaluations,Success,% Improvement
Problem_400,VNS_ETN,ETN,17,0,0.0
Problem_400,VNS_ETN,ETN,32,0,0.0
Problem_400,VNS_ETN,ETN,47,1,0.0010462326016150863
Problem_400,VNS_ETN,ETN,62,1,0.8194974449672663
Problem_400,VNS_ETN,ETN,77,0,0.0
Problem_400,VNS_ETN,ETN,92,1,0.8201016253238047
Problem_400,VNS_ETN,ETN,107,1,0.8211729983693218
Problem_400,VNS_ETN,ETN,122,0,0.0
Problem_400,VNS_ETN,ETN,137,0,0.0
Problem_400,VNS_ETN,ETN,152,1,1.154827910846194
Problem_400,VNS_ETN,ETN,167,0,0.0
Problem_400,VNS_ETN,ETN,182,1,1.1559419027822821
Problem_400,VNS_ETN,ETN,197,0,0.0
Problem_400,VNS_ETN,ETN,212,0,0.0
Problem_400,VNS_ETN,ETN,227,1,1.2077336484139887
Problem_400,VNS_ETN,ETN,242,1,1.221263264327228
Problem_400,VNS_ETN,ETN,257,0,0.0
Problem_400,VNS_ETN,ETN,272,1,1.2224134825156021
Problem_400,VNS_ETN,ETN,287,0,0.0
Problem_400,VNS_ETN,ETN,302,0,0.0
Problem_400,VNS_ETN,ETN,317,0,0.0
Problem_400,VNS_ETN,ETN,332,0,0.0
Problem_400,VNS_ETN,ETN,363,1,0.00022726938405194852
Problem_400,VNS_ETN,ETN,378,1,0.23194176542265585
Problem_400,VNS_ETN,ETN,393,0,0.0
Problem_400,VNS_ETN,ETN,408,0,0.0
Problem_400,VNS_ETN,ETN,423,0,0.0
Problem_400,VNS_ETN,ETN,438,1,3.4039332441114247
Problem_400,VNS_ETN,ETN,453,0,0.0
Problem_400,VNS_ETN,ETN,468,1,3.4042062970084284
Problem_400,VNS_ETN,ETN,483,0,0.0
Problem_400,VNS_ETN,ETN,498,0,0.0
Problem_400,VNS_ETN,ETN,513,0,0.0
Problem_400,VNS_ETN,ETN,528,0,0.0
Problem_400,VNS_ETN,ETN,559,0,0.0
Problem_400,VNS_ETN,ETN,574,0,0.0
Problem_400,VNS_ETN,ETN,589,0,0.0
Problem_400,VNS_ETN,ETN,604,0,0.0
Problem_400,VNS_ETN,RS,635,1,2.2639517269122047
Problem_400,VNS_ETN,RS,650,1,3.1117645619963183
Problem_400,VNS_ETN,RS,665,1,3.187721830992713
Problem_400,VNS_ETN,RS,680,1,4.494773992775125
Problem_400,VNS_ETN,RS,695,1,4.675252446059237
Problem_400,VNS_ETN,RS,710,1,4.679572411507269
Problem_400,VNS_ETN,RS,725,1,4.81996320033834
Problem_400,VNS_ETN,RS,740,1,5.119102737835298
Problem_400,VNS_ETN,RS,755,1,5.124227181120347
Problem_400,VNS_ETN,RS,770,0,0.0
Problem_400,VNS_ETN,RS,785,1,5.313217307578046
Problem_400,VNS_ETN,RS,800,1,5.666999226714841
Problem_400,VNS_ETN,RS,815,0,0.0
Problem_400,VNS_ETN,RS,830,1,5.798562232037959
Problem_400,VNS_ETN,RS,845,1,5.80672105815502
Problem_400,VNS_ETN,RS,860,1,6.181412160499768
Problem_400,VNS_ETN,RS,875,1,7.598532675272421
Problem_400,VNS_ETN,RS,890,1,9.229732976525556
Problem_400,VNS_ETN,RS,905,1,10.009037856821145
Problem_400,VNS_ETN,RS,920,1,10.169378318971406
Problem_400,VNS_ETN,RS,935,1,11.457659336714723
Problem_400,VNS_ETN,RS,950,1,11.678452558097419
Problem_400,VNS_ETN,RS,965,1,11.706384871596917
Problem_400,VNS_ETN,RS,980,1,11.708912665244341
Problem_400,VNS_ETN,RS,995,0,0.0
Problem_400,VNS_ETN,RS,1010,1,11.712557985960672
Problem_400,VNS_ETN,RS,1025,1,11.724106499505998
Problem_400,VNS_ETN,RS,1040,0,0.0
Problem_400,VNS_ETN,RS,1055,1,11.915518009947576
Problem_400,VNS_ETN,RS,1070,0,0.0
Problem_400,VNS_ETN,RS,1085,1,11.944104034040537
Problem_400,VNS_ETN,RS,1100,1,13.395686445510096
Problem_400,VNS_ETN,RS,1115,1,13.39759865259067
Problem_400,VNS_ETN,RS,1130,0,0.0
Problem_400,VNS_ETN,RS,1145,1,13.612143094509427
Problem_400,VNS_ETN,RS,1160,1,13.612519638685203
Problem_400,VNS_ETN,RS,1175,1,13.66879499422245
Problem_400,VNS_ETN,RS,1190,1,13.774454797934323
Problem_400,VNS_ETN,RS,1205,1,13.786375807304902
Problem_400,VNS_ETN,RS,1220,0,0.0
Problem_400,VNS_ETN,RS,1235,0,0.0
Problem_400,VNS_ETN,RS,1250,0,0.0
Problem_400,VNS_ETN,RS,1265,0,0.0
Problem_400,VNS_ETN,RS,1280,1,13.82691347717851
Problem_400,VNS_ETN,RS,1295,0,0.0
Problem_400,VNS_ETN,RS,1310,1,13.831628954215486
Problem_400,VNS_ETN,RS,1325,0,0.0
Problem_400,VNS_ETN,RS,1340,0,0.0
Problem_400,VNS_ETN,RS,1355,0,0.0
Problem_400,VNS_ETN,RS,1370,0,0.0
Problem_400,VNS_ETN,ETN,1401,1,0.00986652024349275
Problem_400,VNS_ETN,ETN,1416,0,0.0
Problem_400,VNS_ETN,ETN,1431,0,0.0
Problem_400,VNS_ETN,ETN,1446,0,0.0
Problem_400,VNS_ETN,ETN,1461,0,0.0
Problem_400,VNS_ETN,ETN,1492,0,0.0
Problem_400,VNS_ETN,ETN,1507,0,0.0
Problem_400,VNS_ETN,ETN,1522,0,0.0
Problem_400,VNS_ETN,ETN,1537,1,0.0011052042392428758
Problem_400,VNS_ETN,ETN,1552,0,0.0
Problem_400,VNS_ETN,ETN,1567,0,0.0
Problem_400,VNS_ETN,ETN,1582,0,0.0
Problem_400,VNS_ETN,ETN,1597,0,0.0
Problem_400,VNS_ETN,ETN,1628,0,0.0
Problem_400,VNS_ETN,ETN,1643,0,0.0
Problem_400,VNS_ETN,ETN,1658,0,0.0
Problem_400,VNS_ETN,ETN,1673,0,0.0
Problem_400,VNS_ETN,RS,1704,0,0.0
Problem_400,VNS_ETN,RS,1719,0,0.0
Problem_400,VNS_ETN,RS,1734,1,0.003248539148492418
Problem_400,VNS_ETN,RS,1749,0,0.0
Problem_400,VNS_ETN,RS,1764,0,0.0
Problem_400,VNS_ETN,RS,1779,0,0.0
Problem_400,VNS_ETN,RS,1794,0,0.0
Problem_400,VNS_ETN,ETN,1825,0,0.0
Problem_400,VNS_ETN,ETN,1840,0,0.0
Problem_400,VNS_ETN,ETN,1855,0,0.0
Problem_400,VNS_ETN,ETN,1870,0,0.0
Problem_400,VNS_ETN,RS,1901,0,0.0
Problem_400,VNS_ETN,RS,1916,0,0.0
Problem_400,VNS_ETN,RS,1931,0,0.0
Problem_400,VNS_ETN,RS,1946,0,0.0
Problem_400,VNS_ETN,SPS,1977,1,0.497082904521725
Problem_400,VNS_ETN,SPS,1992,1,0.9139397392946265
Problem_400,VNS_ETN,SPS,2007,1,4.84946876369068
Problem_400,VNS_ETN,SPS,2022,1,5.615063344001828
Problem_400,VNS_ETN,SPS,2037,1,5.8072128373423935
Problem_400,VNS_ETN,SPS,2052,1,5.81302132127859
Problem_400,VNS_ETN,SPS,2067,0,0.0
Problem_400,VNS_ETN,SPS,2082,1,5.817169699097949
Problem_400,VNS_ETN,SPS,2097,1,5.8941438570802145
Problem_400,VNS_ETN,SPS,2112,1,5.894304693716419
Problem_400,VNS_ETN,SPS,2127,1,5.951969415268355
Problem_400,VNS_ETN,SPS,2142,1,5.994138968718424
Problem_400,VNS_ETN,SPS,2157,1,6.023331022576893
Problem_400,VNS_ETN,SPS,2172,0,0.0
Problem_400,VNS_ETN,SPS,2187,1,6.033536575776439
Problem_400,VNS_ETN,SPS,2202,0,0.0
Problem_400,VNS_ETN,SPS,2217,1,6.03735258162559
Problem_400,VNS_ETN,SPS,2232,1,6.0730118865344895
Problem_400,VNS_ETN,SPS,2247,1,7.7477161705709685
Problem_400,VNS_ETN,SPS,2262,1,7.897221312163421
Problem_400,VNS_ETN,SPS,2277,0,0.0
Problem_400,VNS_ETN,SPS,2292,1,7.911949013243179
Problem_400,VNS_ETN,SPS,2307,0,0.0
Problem_400,VNS_ETN,SPS,2322,0,0.0
Problem_400,VNS_ETN,SPS,2337,0,0.0
Problem_400,VNS_ETN,SPS,2352,1,7.990718266055614
Problem_400,VNS_ETN,SPS,2367,0,0.0
Problem_400,VNS_ETN,SPS,2382,1,7.995813377373574
Problem_400,VNS_ETN,SPS,2397,0,0.0
Problem_400,VNS_ETN,SPS,2412,0,0.0
Problem_400,VNS_ETN,SPS,2427,0,0.0
Problem_400,VNS_ETN,SPS,2442,1,8.008762822696609
Problem_400,VNS_ETN,SPS,2457,1,8.009245314194327
Problem_400,VNS_ETN,SPS,2472,0,0.0
Problem_400,VNS_ETN,SPS,2487,0,0.0
Problem_400,VNS_ETN,SPS,2502,1,8.011840632225798
Problem_400,VNS_ETN,SPS,2517,0,0.0
Problem_400,VNS_ETN,SPS,2532,0,0.0
Problem_400,VNS_ETN,SPS,2547,0,0.0
Problem_400,VNS_ETN,SPS,2562,0,0.0
Problem_400,VNS_ETN,SRPS,2593,0,0.0
Problem_400,VNS_ETN,SRPS,2608,0,0.0
Problem_400,VNS_ETN,SRPS,2623,1,0.0012086129061080104
