Instance,Algorithm,Operator,Evaluations,Success,% Improvement
Problem_400,VNS_Swap,Swap,17,1,0.03608430433827577
Problem_400,VNS_Swap,Swap,32,1,0.09271382583176752
Problem_400,VNS_Swap,Swap,47,0,0.0
Problem_400,VNS_Swap,Swap,62,1,0.4892166982302084
Problem_400,VNS_Swap,Swap,77,0,0.0
Problem_400,VNS_Swap,Swap,92,1,0.4925436757013087
Problem_400,VNS_Swap,Swap,107,1,0.8827816679570435
Problem_400,VNS_Swap,Swap,122,0,0.0
Problem_400,VNS_Swap,Swap,137,0,0.0
Problem_400,VNS_Swap,Swap,152,0,0.0
Problem_400,VNS_Swap,Swap,167,0,0.0
Problem_400,VNS_Swap,Swap,182,1,1.50207026216562
Problem_400,VNS_Swap,Swap,197,0,0.0
Problem_400,VNS_Swap,Swap,212,0,0.0
Problem_400,VNS_Swap,Swap,227,0,0.0
Problem_400,VNS_Swap,Swap,242,1,1.5065315996940802
Problem_400,VNS_Swap,Swap,257,0,0.0
Problem_400,VNS_Swap,Swap,272,0,0.0
Problem_400,VNS_Swap,Swap,287,1,1.5154732431780553
Problem_400,VNS_Swap,Swap,302,1,1.9534389133237566
Problem_400,VNS_Swap,Swap,317,0,0.0
Problem_400,VNS_Swap,Swap,332,1,2.3108768538306617
Problem_400,VNS_Swap,Swap,347,0,0.0
Problem_400,VNS_Swap,Swap,362,0,0.0
Problem_400,VNS_Swap,Swap,377,0,0.0
Problem_400,VNS_Swap,Swap,392,0,0.0
Problem_400,VNS_Swap,Swap,407,1,3.2475358448778557
Problem_400,VNS_Swap,Swap,422,1,3.2496531010925587
Problem_400,VNS_Swap,Swap,437,1,3.613713936705921
Problem_400,VNS_Swap,Swap,452,1,3.6138149945716833
Problem_400,VNS_Swap,Swap,467,0,0.0
Problem_400,VNS_Swap,Swap,482,0,0.0
Problem_400,VNS_Swap,Swap,497,0,0.0
Problem_400,VNS_Swap,Swap,512,0,0.0
Problem_400,VNS_Swap,Swap,527,1,3.6161840800779927
Problem_400,VNS_Swap,Swap,542,1,3.6171419192820102
Problem_400,VNS_Swap,Swap,557,0,0.0
Problem_400,VNS_Swap,Swap,572,0,0.0
Problem_400,VNS_Swap,Swap,587,1,3.6294751941874677
Problem_400,VNS_Swap,Swap,602,0,0.0
Problem_400,VNS_Swap,Swap,617,0,0.0
Problem_400,VNS_Swap,Swap,632,0,0.0
Problem_400,VNS_Swap,Swap,647,0,0.0
Problem_400,VNS_Swap,Swap,678,1,0.0009040393766826921
Problem_400,VNS_Swap,Swap,693,0,0.0
Problem_400,VNS_Swap,Swap,708,1,0.001303411404152406
Problem_400,VNS_Swap,Swap,723,0,0.0
Problem_400,VNS_Swap,Swap,738,0,0.0
Problem_400,VNS_Swap,Swap,753,1,0.05003742024021286
Problem_400,VNS_Swap,Swap,768,1,0.05725623059695457
Problem_400,VNS_Swap,Swap,783,1,0.05818995972541681
Problem_400,VNS_Swap,Swap,798,1,0.060753702756473946
Problem_400,VNS_Swap,Swap,813,1,0.12414281092511548
Problem_400,VNS_Swap,Swap,828,0,0.0
Problem_400,VNS_Swap,Swap,843,0,0.0
Problem_400,VNS_Swap,Swap,858,1,0.18257092521357537
Problem_400,VNS_Swap,Swap,873,1,0.18316549298864085
Problem_400,VNS_Swap,Swap,888,0,0.0
Problem_400,VNS_Swap,Swap,903,1,0.19196871091490242
Problem_400,VNS_Swap,Swap,918,0,0.0
Problem_400,VNS_Swap,Swap,933,1,0.1930000661293591
Problem_400,VNS_Swap,Swap,948,0,0.0
Problem_400,VNS_Swap,Swap,963,0,0.0
Problem_400,VNS_Swap,Swap,978,0,0.0
Problem_400,VNS_Swap,Swap,993,0,0.0
Problem_400,VNS_Swap,Swap,1024,1,0.06497392291046278
Problem_400,VNS_Swap,Swap,1039,1,0.06594460722615289
Problem_400,VNS_Swap,Swap,1054,0,0.0
Problem_400,VNS_Swap,Swap,1069,0,0.0
Problem_400,VNS_Swap,Swap,1084,0,0.0
Problem_400,VNS_Swap,Swap,1099,1,0.09197090325148126
Problem_400,VNS_Swap,Swap,1114,1,0.506594540846779
Problem_400,VNS_Swap,Swap,1129,1,0.5066283639600352
Problem_400,VNS_Swap,Swap,1144,0,0.0
Problem_400,VNS_Swap,Swap,1159,0,0.0
Problem_400,VNS_Swap,Swap,1174,1,0.507028208859729
Problem_400,VNS_Swap,Swap,1189,1,0.7431807681950469
Problem_400,VNS_Swap,Swap,1204,0,0.0
Problem_400,VNS_Swap,Swap,1219,0,0.0
Problem_400,VNS_Swap,Swap,1234,1,0.8790395433951482
Problem_400,VNS_Swap,Swap,1249,0,0.0
Problem_400,VNS_Swap,Swap,1264,1,1.7011263006178015
Problem_400,VNS_Swap,Swap,1279,0,0.0
Problem_400,VNS_Swap,Swap,1294,0,0.0
Problem_400,VNS_Swap,Swap,1309,0,0.0
Problem_400,VNS_Swap,Swap,1324,0,0.0
Problem_400,VNS_Swap,Swap,1355,1,0.20318654739662914
Problem_400,VNS_Swap,Swap,1370,0,0.0
Problem_400,VNS_Swap,Swap,1385,0,0.0
Problem_400,VNS_Swap,Swap,1400,0,0.0
Problem_400,VNS_Swap,Swap,1415,0,0.0
Problem_400,VNS_Swap,Swap,1446,0,0.0
Problem_400,VNS_Swap,Swap,1461,1,0.0006719388144209292
Problem_400,VNS_Swap,Swap,1476,0,0.0
Problem_400,VNS_Swap,Swap,1491,1,0.5289048926618248
Problem_400,VNS_Swap,Swap,1506,0,0.0
Problem_400,VNS_Swap,Swap,1521,0,0.0
Problem_400,VNS_Swap,Swap,1536,0,0.0
Problem_400,VNS_Swap,Swap,1551,0,0.0
Problem_400,VNS_Swap,Swap,1582,0,0.0
Problem_400,VNS_Swap,Swap,1597,1,0.00803079351444365
Problem_400,VNS_Swap,Swap,1612,1,0.008657177269736315
Problem_400,VNS_Swap,Swap,1627,0,0.0
Problem_400,VNS_Swap,Swap,1642,1,0.2175003887909399
Problem_400,VNS_Swap,Swap,1657,0,0.0
