Instance,Algorithm,Operator,Evaluations,Success,% Improvement
Problem_400,VNS_ETN,ETN,17,1,0.8359252963385185
Problem_400,VNS_ETN,ETN,32,0,0.0
Problem_400,VNS_ETN,ETN,47,1,0.8368685146919993
Problem_400,VNS_ETN,ETN,62,1,0.881289392323736
Problem_400,VNS_ETN,ETN,77,1,0.882281509426128
Problem_400,VNS_ETN,ETN,92,0,0.0
Problem_400,VNS_ETN,ETN,107,0,0.0
Problem_400,VNS_ETN,ETN,122,0,0.0
Problem_400,VNS_ETN,ETN,137,0,0.0
Problem_400,VNS_ETN,ETN,152,1,0.8836021901348659
Problem_400,VNS_ETN,ETN,167,0,0.0
Problem_400,VNS_ETN,ETN,182,1,1.0745343251722241
Problem_400,VNS_ETN,ETN,197,1,1.0831474761543791
Problem_400,VNS_ETN,ETN,212,0,0.0
Problem_400,VNS_ETN,ETN,227,0,0.0
Problem_400,VNS_ETN,ETN,242,1,1.0835146668210354
Problem_400,VNS_ETN,ETN,257,0,0.0
Problem_400,VNS_ETN,ETN,272,1,1.0840238398418411
Problem_400,VNS_ETN,ETN,287,0,0.0
Problem_400,VNS_ETN,ETN,302,0,0.0
Problem_400,VNS_ETN,ETN,317,0,0.0
Problem_400,VNS_ETN,ETN,332,1,1.6079870052407388
Problem_400,VNS_ETN,ETN,347,1,1.6264083482272282
Problem_400,VNS_ETN,ETN,362,1,1.6400028506488744
Problem_400,VNS_ETN,ETN,377,1,1.6421866650578505
Problem_400,VNS_ETN,ETN,392,0,0.0
Problem_400,VNS_ETN,ETN,407,1,1.721569614502668
Problem_400,VNS_ETN,ETN,422,1,1.7234128466031438
Problem_400,VNS_ETN,ETN,437,0,0.0
Problem_400,VNS_ETN,ETN,452,0,0.0
Problem_400,VNS_ETN,ETN,467,1,1.8956987352426968
Problem_400,VNS_ETN,ETN,482,1,1.8971931608947987
Problem_400,VNS_ETN,ETN,497,0,0.0
Problem_400,VNS_ETN,ETN,512,1,1.9003240486261286
Problem_400,VNS_ETN,ETN,527,0,0.0
Problem_400,VNS_ETN,ETN,542,1,1.948564139897799
Problem_400,VNS_ETN,ETN,557,0,0.0
Problem_400,VNS_ETN,ETN,572,0,0.0
Problem_400,VNS_ETN,ETN,587,0,0.0
Problem_400,VNS_ETN,ETN,602,0,0.0
Problem_400,VNS_ETN,ETN,617,1,1.9517990420091214
Problem_400,VNS_ETN,ETN,632,1,2.0509661865508058
Problem_400,VNS_ETN,ETN,647,0,0.0
Problem_400,VNS_ETN,ETN,662,0,0.0
Problem_400,VNS_ETN,ETN,677,0,0.0
Problem_400,VNS_ETN,ETN,692,1,2.4534586619056156
